geographicDescription	northBoundingCoordinate	southBoundingCoordinate	eastBoundingCoordinate	westBoundingCoordinate
1873	37.10782083	37.10782083	-93.39891737	-93.39891737
1874	37.09449651	37.09449651	-93.40365049	-93.40365049
1875	37.09177016	37.09177016	-93.40417418	-93.40417418
1876	37.09163349	37.09163349	-93.40449917	-93.40449917
1877	37.09135503	37.09135503	-93.40547053	-93.40547053
1878	37.09174012	37.09174012	-93.40680347	-93.40680347
1879	37.09311271	37.09311271	-93.40757267	-93.40757267
1880	37.09786241	37.09786241	-93.41161015	-93.41161015
1881	37.10223461	37.10223461	-93.41556575	-93.41556575
1882	37.10670098	37.10670098	-93.41608382	-93.41608382
1883	37.11549988	37.11549988	-93.4030114	-93.4030114
1884	37.10878839	37.10878839	-93.39847771	-93.39847771
1885	37.10805102	37.10805102	-93.39875335	-93.39875335
1886	37.09431591	37.09431591	-93.40362243	-93.40362243
1887	37.09148881	37.09148881	-93.40483854	-93.40483854
1888	37.09135563	37.09135563	-93.40561154	-93.40561154
1889	37.10005967	37.10005967	-93.41498577	-93.41498577
1890	37.10113685	37.10113685	-93.41527225	-93.41527225
1891	37.10249111	37.10249111	-93.41570793	-93.41570793
1892	37.11706105	37.11706105	-93.40888616	-93.40888616
1893	37.11603905	37.11603905	-93.40655925	-93.40655925
1894	37.1151919	37.1151919	-93.40256927	-93.40256927
1895	37.10965465	37.10965465	-93.39851953	-93.39851953
1896	37.10559478	37.10559478	-93.40057812	-93.40057812
1897	37.10014884	37.10014884	-93.40441657	-93.40441657
1898	37.09163485	37.09163485	-93.40664482	-93.40664482
1899	37.09442218	37.09442218	-93.40783404	-93.40783404
1900	37.09771718	37.09771718	-93.41151286	-93.41151286
1901	37.09995773	37.09995773	-93.41494288	-93.41494288
1902	37.10134663	37.10134663	-93.41532325	-93.41532325
1903	37.10210795	37.10210795	-93.41551748	-93.41551748
1904	37.10927785	37.10927785	-93.41771863	-93.41771863
1905	37.1164425	37.1164425	-93.40723744	-93.40723744
1906	37.11606357	37.11606357	-93.4066014	-93.4066014
1907	37.1150983	37.1150983	-93.40248827	-93.40248827
1908	37.10503091	37.10503091	-93.40107543	-93.40107543
1909	37.09419539	37.09419539	-93.40360584	-93.40360584
1910	37.09135881	37.09135881	-93.40577974	-93.40577974
1911	37.09144318	37.09144318	-93.40624715	-93.40624715
1912	37.09199704	37.09199704	-93.40707479	-93.40707479
1913	37.09862076	37.09862076	-93.41297935	-93.41297935
1914	37.1014809	37.1014809	-93.415358	-93.415358
1915	37.10213537	37.10213537	-93.41553146	-93.41553146
1916	37.10933569	37.10933569	-93.41773409	-93.41773409
1917	37.11691768	37.11691768	-93.40808692	-93.40808692
1918	37.11503767	37.11503767	-93.40244561	-93.40244561
1919	37.10144242	37.10144242	-93.41534592	-93.41534592
1920	37.10207438	37.10207438	-93.41550331	-93.41550331
1921	37.10932994	37.10932994	-93.41773187	-93.41773187
1922	37.1082752	37.1082752	-93.41677296	-93.41677296
1923	37.1082561	37.1082561	-93.41675829	-93.41675829
1924	37.10827331	37.10827331	-93.4167738	-93.4167738
1925	34.02636005	34.02636005	-91.34884523	-91.34884523
1926	34.02650433	34.02650433	-91.34852444	-91.34852444
1927	34.02667979	34.02667979	-91.34802009	-91.34802009
1928	34.01911226	34.01911226	-91.34578233	-91.34578233
1929	34.01783976	34.01783976	-91.3466666	-91.3466666
1930	34.01772154	34.01772154	-91.34655747	-91.34655747
1931	34.02299456	34.02299456	-91.34999438	-91.34999438
1932	34.02307816	34.02307816	-91.35039759	-91.35039759
1933	34.02196946	34.02196946	-91.35232105	-91.35232105
1934	34.02659375	34.02659375	-91.34829633	-91.34829633
1935	34.0268478	34.0268478	-91.34630496	-91.34630496
1936	34.0242727	34.0242727	-91.34320718	-91.34320718
1937	34.02352584	34.02352584	-91.34320493	-91.34320493
1938	34.01824148	34.01824148	-91.34673874	-91.34673874
1939	34.0179619	34.0179619	-91.3467252	-91.3467252
1940	34.01744946	34.01744946	-91.34616705	-91.34616705
1941	34.02289935	34.02289935	-91.34971044	-91.34971044
1942	34.02302595	34.02302595	-91.35000901	-91.35000901
1943	34.02199968	34.02199968	-91.35219741	-91.35219741
1944	34.0266549	34.0266549	-91.34807514	-91.34807514
1945	34.02546679	34.02546679	-91.34318947	-91.34318947
1946	34.02465518	34.02465518	-91.34319387	-91.34319387
1947	34.02350628	34.02350628	-91.34320241	-91.34320241
1948	34.01854121	34.01854121	-91.34652998	-91.34652998
1949	34.01821091	34.01821091	-91.34674796	-91.34674796
1950	34.01746718	34.01746718	-91.34619877	-91.34619877
1951	34.02300734	34.02300734	-91.35002348	-91.35002348
1952	34.0230699	34.0230699	-91.35037508	-91.35037508
1953	34.02150518	34.02150518	-91.35266593	-91.35266593
1954	34.02635334	34.02635334	-91.34888797	-91.34888797
1955	34.02401545	34.02401545	-91.34320888	-91.34320888
1956	34.02286691	34.02286691	-91.34340553	-91.34340553
1957	34.01967438	34.01967438	-91.34510682	-91.34510682
1958	34.01907556	34.01907556	-91.34584519	-91.34584519
1959	34.01901625	34.01901625	-91.34591811	-91.34591811
1960	34.0182372	34.0182372	-91.34674184	-91.34674184
1961	34.01812448	34.01812448	-91.34675443	-91.34675443
1962	34.01803514	34.01803514	-91.34674589	-91.34674589
1963	34.01782017	34.01782017	-91.34664214	-91.34664214
1964	34.01773104	34.01773104	-91.34656195	-91.34656195
1965	34.02289098	34.02289098	-91.34970885	-91.34970885
1966	34.02297422	34.02297422	-91.34992141	-91.34992141
1967	34.02307375	34.02307375	-91.35060155	-91.35060155
1968	34.02636389	34.02636389	-91.34886062	-91.34886062
1969	34.02452918	34.02452918	-91.34320945	-91.34320945
1970	34.02250413	34.02250413	-91.34391652	-91.34391652
1971	34.02152059	34.02152059	-91.3444332	-91.3444332
1972	34.0193133	34.0193133	-91.34555119	-91.34555119
1973	34.01853573	34.01853573	-91.34653669	-91.34653669
1974	34.01829971	34.01829971	-91.34671936	-91.34671936
1975	34.01824661	34.01824661	-91.34673441	-91.34673441
1976	34.01818798	34.01818798	-91.34674439	-91.34674439
1977	34.01807081	34.01807081	-91.34674494	-91.34674494
1978	34.01801626	34.01801626	-91.34673686	-91.34673686
1979	34.01781985	34.01781985	-91.34664146	-91.34664146
1980	34.01756471	34.01756471	-91.34601799	-91.34601799
1981	34.02286511	34.02286511	-91.34966131	-91.34966131
1982	34.02636207	34.02636207	-91.34885963	-91.34885963
1983	34.02682027	34.02682027	-91.34730087	-91.34730087
1984	34.02459343	34.02459343	-91.34319729	-91.34319729
1985	34.02291792	34.02291792	-91.34335745	-91.34335745
1986	34.01853356	34.01853356	-91.34654173	-91.34654173
1987	34.01826927	34.01826927	-91.3467286	-91.3467286
1988	34.01822464	34.01822464	-91.34674007	-91.34674007
1989	34.0181021	34.0181021	-91.34674841	-91.34674841
1990	34.01806361	34.01806361	-91.34674632	-91.34674632
1991	34.01795459	34.01795459	-91.34672255	-91.34672255
1992	34.01777744	34.01777744	-91.34660565	-91.34660565
1993	34.01756417	34.01756417	-91.34602182	-91.34602182
1994	34.02290756	34.02290756	-91.34976225	-91.34976225
1995	34.02308012	34.02308012	-91.35043623	-91.35043623
1996	34.026154	34.026154	-91.34936241	-91.34936241
1997	34.02684961	34.02684961	-91.3463915	-91.3463915
1998	34.01822192	34.01822192	-91.34673593	-91.34673593
1999	34.01765421	34.01765421	-91.34645197	-91.34645197
2000	34.01737269	34.01737269	-91.34573811	-91.34573811
2001	34.0222553	34.0222553	-91.34796764	-91.34796764
2002	34.02284662	34.02284662	-91.35128898	-91.35128898
2003	34.02599504	34.02599504	-91.34974455	-91.34974455
2004	34.02645603	34.02645603	-91.34865213	-91.34865213
2005	34.02679156	34.02679156	-91.34755045	-91.34755045
2006	34.02680038	34.02680038	-91.34750551	-91.34750551
2007	34.02684884	34.02684884	-91.34687642	-91.34687642
2008	34.02685043	34.02685043	-91.34674349	-91.34674349
2009	34.01981142	34.01981142	-91.34497412	-91.34497412
2010	34.01833857	34.01833857	-91.34668791	-91.34668791
2011	34.01819017	34.01819017	-91.34672721	-91.34672721
2012	34.01771227	34.01771227	-91.34651906	-91.34651906
2013	34.02218342	34.02218342	-91.34777494	-91.34777494
2014	34.0222488	34.0222488	-91.34794616	-91.34794616
2015	34.02297704	34.02297704	-91.35102638	-91.35102638
2016	34.02232969	34.02232969	-91.35191344	-91.35191344
2017	34.02610052	34.02610052	-91.34949338	-91.34949338
2018	34.02642385	34.02642385	-91.34873125	-91.34873125
2019	34.02656572	34.02656572	-91.34838704	-91.34838704
2020	34.02677651	34.02677651	-91.34767005	-91.34767005
2021	34.02681404	34.02681404	-91.34740213	-91.34740213
2022	34.02069716	34.02069716	-91.34463613	-91.34463613
2023	34.01875856	34.01875856	-91.34624407	-91.34624407
2024	34.01823922	34.01823922	-91.3467285	-91.3467285
2025	34.01774459	34.01774459	-91.34655609	-91.34655609
2026	34.02221052	34.02221052	-91.34785382	-91.34785382
2027	34.02222496	34.02222496	-91.34790375	-91.34790375
2028	34.02684649	34.02684649	-91.34642585	-91.34642585
2029	34.02374207	34.02374207	-91.34319862	-91.34319862
2030	34.0190131	34.0190131	-91.34592025	-91.34592025
2031	34.02286697	34.02286697	-91.34959831	-91.34959831
2032	34.02303639	34.02303639	-91.35012503	-91.35012503
2033	34.0230521	34.0230521	-91.3502044	-91.3502044
2034	34.02187535	34.02187535	-91.35280005	-91.35280005
2035	34.02683137	34.02683137	-91.34727481	-91.34727481
2036	34.02280346	34.02280346	-91.34946229	-91.34946229
2037	34.02297171	34.02297171	-91.34993104	-91.34993104
2038	34.02258921	34.02258921	-91.35165058	-91.35165058
2039	34.02132374	34.02132374	-91.3530135	-91.3530135
2040	34.02673925	34.02673925	-91.34779443	-91.34779443
2041	34.02684369	34.02684369	-91.34608006	-91.34608006
2042	34.02280061	34.02280061	-91.34940049	-91.34940049
2043	34.02260687	34.02260687	-91.35163503	-91.35163503
2044	34.02377202	34.02377202	-91.34319895	-91.34319895
2045	34.02368904	34.02368904	-91.34319444	-91.34319444
2046	34.01826342	34.01826342	-91.34671958	-91.34671958
2047	34.02216937	34.02216937	-91.34774915	-91.34774915
2048	34.02247998	34.02247998	-91.34861707	-91.34861707
2049	34.0229739	34.0229739	-91.34997309	-91.34997309
2050	34.0170728	34.0170728	-91.34561531	-91.34561531
2051	34.0221694	34.0221694	-91.34497918	-91.34497918
2052	34.02212327	34.02212327	-91.34747117	-91.34747117
2053	34.02296368	34.02296368	-91.34991307	-91.34991307
2054	34.02297207	34.02297207	-91.34993287	-91.34993287
2055	34.02132275	34.02132275	-91.35300172	-91.35300172
2056	34.02570764	34.02570764	-91.3504206	-91.3504206
2057	34.02678224	34.02678224	-91.34761668	-91.34761668
2058	34.02680888	34.02680888	-91.34745822	-91.34745822
2059	34.0268498	34.0268498	-91.3465183	-91.3465183
2060	34.02239093	34.02239093	-91.34403931	-91.34403931
2061	34.02211718	34.02211718	-91.34754439	-91.34754439
2062	34.02297746	34.02297746	-91.34994681	-91.34994681
2063	34.02573623	34.02573623	-91.35034242	-91.35034242
2064	34.02647004	34.02647004	-91.3486116	-91.3486116
2065	34.01798393	34.01798393	-91.34671289	-91.34671289
2066	34.02301186	34.02301186	-91.35005861	-91.35005861
2067	34.02185478	34.02185478	-91.35237528	-91.35237528
2068	34.01811298	34.01811298	-91.34673188	-91.34673188
2069	34.02300729	34.02300729	-91.35005178	-91.35005178
2070	34.02206288	34.02206288	-91.35213884	-91.35213884
2071	34.02648016	34.02648016	-91.34860187	-91.34860187
2072	34.01781349	34.01781349	-91.34662034	-91.34662034
2073	34.02299617	34.02299617	-91.35001241	-91.35001241
2074	34.0219266	34.0219266	-91.35227186	-91.35227186
2075	36.44328952	36.44328952	-94.02785766	-94.02785766
2076	36.44036015	36.44036015	-94.03385459	-94.03385459
2077	36.44009968	36.44009968	-94.04004546	-94.04004546
2078	36.44507198	36.44507198	-94.05224909	-94.05224909
2079	36.45392113	36.45392113	-94.05016297	-94.05016297
2080	36.45433712	36.45433712	-94.04925896	-94.04925896
2081	36.45338031	36.45338031	-94.01693583	-94.01693583
2082	36.44655403	36.44655403	-94.0259961	-94.0259961
2083	36.44652525	36.44652525	-94.02600724	-94.02600724
2084	36.44732402	36.44732402	-94.05168795	-94.05168795
2085	36.45404707	36.45404707	-94.04994611	-94.04994611
2086	36.44665405	36.44665405	-94.0259476	-94.0259476
2087	36.446648	36.446648	-94.02595013	-94.02595013
2088	36.45403863	36.45403863	-94.04997237	-94.04997237
2089	36.44196926	36.44196926	-94.03008862	-94.03008862
2090	36.44073018	36.44073018	-94.03239264	-94.03239264
2091	36.44031052	36.44031052	-94.04294493	-94.04294493
2092	36.44164469	36.44164469	-94.05188884	-94.05188884
2093	36.45300812	36.45300812	-94.05084881	-94.05084881
2094	36.46058148	36.46058148	-94.04129534	-94.04129534
2095	36.45986562	36.45986562	-94.02351743	-94.02351743
2096	36.45648235	36.45648235	-94.02197338	-94.02197338
2097	36.4535316	36.4535316	-94.01824537	-94.01824537
2098	36.44782579	36.44782579	-94.02471773	-94.02471773
2099	36.44734627	36.44734627	-94.02546149	-94.02546149
2100	36.44719747	36.44719747	-94.02561161	-94.02561161
2101	36.44034916	36.44034916	-94.04322561	-94.04322561
2102	36.44749	36.44749	-94.05160589	-94.05160589
2103	36.45257874	36.45257874	-94.05106518	-94.05106518
2104	36.46062298	36.46062298	-94.02486734	-94.02486734
2105	36.46014607	36.46014607	-94.02394484	-94.02394484
2106	36.45649796	36.45649796	-94.02195249	-94.02195249
2107	36.45353172	36.45353172	-94.01786926	-94.01786926
2108	36.44778863	36.44778863	-94.02477937	-94.02477937
2109	36.44733367	36.44733367	-94.02547337	-94.02547337
2110	36.44730413	36.44730413	-94.02550586	-94.02550586
2111	36.44537492	36.44537492	-94.02647839	-94.02647839
2112	36.44033818	36.44033818	-94.04324038	-94.04324038
2113	36.4416959	36.4416959	-94.05192874	-94.05192874
2114	36.46087353	36.46087353	-94.04105714	-94.04105714
2115	36.46348023	36.46348023	-94.03070269	-94.03070269
2116	36.45999212	36.45999212	-94.02370573	-94.02370573
2117	36.45936907	36.45936907	-94.02291906	-94.02291906
2118	36.45657605	36.45657605	-94.02190794	-94.02190794
2119	36.45353099	36.45353099	-94.01814962	-94.01814962
2120	36.44752783	36.44752783	-94.0252182	-94.0252182
2121	36.4472627	36.4472627	-94.02555733	-94.02555733
2122	36.44349439	36.44349439	-94.02751136	-94.02751136
2123	36.4402314	36.4402314	-94.044675	-94.044675
2124	36.44440852	36.44440852	-94.05232029	-94.05232029
2125	36.44606256	36.44606256	-94.0518933	-94.0518933
2126	36.45637232	36.45637232	-94.02204352	-94.02204352
2127	36.44557773	36.44557773	-94.02639293	-94.02639293
2128	36.44550036	36.44550036	-94.02642431	-94.02642431
2129	36.44449729	36.44449729	-94.05234313	-94.05234313
2130	36.45383584	36.45383584	-94.05027152	-94.05027152
2131	36.45645624	36.45645624	-94.02198725	-94.02198725
2132	36.44737351	36.44737351	-94.02542869	-94.02542869
2133	36.44651689	36.44651689	-94.02601019	-94.02601019
2134	36.44488591	36.44488591	-94.0266794	-94.0266794
2135	36.44447713	36.44447713	-94.05233664	-94.05233664
2136	36.45210062	36.45210062	-94.05129133	-94.05129133
2137	36.4537261	36.4537261	-94.05038268	-94.05038268
2138	36.45624559	36.45624559	-94.02216303	-94.02216303
2139	36.44601679	36.44601679	-94.02621407	-94.02621407
2140	36.44455011	36.44455011	-94.02680764	-94.02680764
2141	36.44138609	36.44138609	-94.03105117	-94.03105117
2142	36.44130063	36.44130063	-94.03118936	-94.03118936
2143	36.44071308	36.44071308	-94.03243704	-94.03243704
2144	36.45613925	36.45613925	-94.02221705	-94.02221705
2145	36.45272879	36.45272879	-94.01640759	-94.01640759
2146	36.4474337	36.4474337	-94.02534185	-94.02534185
2147	36.4466647	36.4466647	-94.02594473	-94.02594473
2148	36.4413896	36.4413896	-94.03104672	-94.03104672
2149	36.44111529	36.44111529	-94.0315309	-94.0315309
2150	36.44086787	36.44086787	-94.03204472	-94.03204472
2151	36.45617932	36.45617932	-94.02221351	-94.02221351
2152	36.45302371	36.45302371	-94.01618372	-94.01618372
2153	36.4474942	36.4474942	-94.02526495	-94.02526495
2154	36.4413842	36.4413842	-94.03104297	-94.03104297
2155	36.44084799	36.44084799	-94.03209932	-94.03209932
2156	36.44036927	36.44036927	-94.03377156	-94.03377156
2157	36.44022896	36.44022896	-94.04466864	-94.04466864
2158	36.44018589	36.44018589	-94.04498485	-94.04498485
2159	36.44746967	36.44746967	-94.02530473	-94.02530473
2160	36.44564178	36.44564178	-94.02636822	-94.02636822
2161	36.4436099	36.4436099	-94.02714789	-94.02714789
2162	36.44163616	36.44163616	-94.03063454	-94.03063454
2163	36.44137997	36.44137997	-94.03105205	-94.03105205
2164	36.44135582	36.44135582	-94.03109462	-94.03109462
2165	36.44029927	36.44029927	-94.03434286	-94.03434286
2166	36.44026372	36.44026372	-94.03573948	-94.03573948
2167	36.44027986	36.44027986	-94.03681734	-94.03681734
2168	36.44029049	36.44029049	-94.03766272	-94.03766272
2169	36.4401047	36.4401047	-94.0400117	-94.0400117
2170	36.44035422	36.44035422	-94.04370523	-94.04370523
2171	36.44497936	36.44497936	-94.05228664	-94.05228664
2172	36.45258716	36.45258716	-94.01659186	-94.01659186
2173	36.44484803	36.44484803	-94.02669181	-94.02669181
2174	36.44481131	36.44481131	-94.02670693	-94.02670693
2175	36.44359216	36.44359216	-94.02727181	-94.02727181
2176	36.44299057	36.44299057	-94.02835623	-94.02835623
2177	36.44183023	36.44183023	-94.03030178	-94.03030178
2178	36.44145381	36.44145381	-94.03094212	-94.03094212
2179	36.44091348	36.44091348	-94.03193196	-94.03193196
2180	36.44028488	36.44028488	-94.03730543	-94.03730543
2181	36.44543433	36.44543433	-94.05210627	-94.05210627
2182	36.45613784	36.45613784	-94.02222791	-94.02222791
2183	36.45350286	36.45350286	-94.01753012	-94.01753012
2184	36.44555887	36.44555887	-94.02640072	-94.02640072
2185	36.44553285	36.44553285	-94.02641197	-94.02641197
2186	36.44427929	36.44427929	-94.02692446	-94.02692446
2187	36.44309693	36.44309693	-94.02815499	-94.02815499
2188	36.44143982	36.44143982	-94.03096471	-94.03096471
2189	36.44087481	36.44087481	-94.03201488	-94.03201488
2190	36.4402649	36.4402649	-94.03582824	-94.03582824
2191	36.44511098	36.44511098	-94.05223592	-94.05223592
2192	36.45591866	36.45591866	-94.02238936	-94.02238936
2193	36.44656216	36.44656216	-94.02598944	-94.02598944
2194	36.4448757	36.4448757	-94.02667951	-94.02667951
2195	36.44484918	36.44484918	-94.02669002	-94.02669002
2196	36.44378821	36.44378821	-94.0271387	-94.0271387
2197	36.44359443	36.44359443	-94.02733191	-94.02733191
2198	36.44204506	36.44204506	-94.02997038	-94.02997038
2199	36.44191775	36.44191775	-94.03019762	-94.03019762
2200	36.44035189	36.44035189	-94.04359364	-94.04359364
2201	36.45377711	36.45377711	-94.05033698	-94.05033698
2202	36.4602629	36.4602629	-94.04325686	-94.04325686
2203	36.46009924	36.46009924	-94.04212544	-94.04212544
2204	36.45677961	36.45677961	-94.02183382	-94.02183382
2205	36.45099563	36.45099563	-94.01919033	-94.01919033
2206	36.44921942	36.44921942	-94.02228384	-94.02228384
2207	36.44909386	36.44909386	-94.02250491	-94.02250491
2208	36.44185153	36.44185153	-94.03029568	-94.03029568
2209	36.44034007	36.44034007	-94.04388128	-94.04388128
2210	36.45257807	36.45257807	-94.05107152	-94.05107152
2211	36.46030546	36.46030546	-94.04352699	-94.04352699
2212	36.46019743	36.46019743	-94.04298021	-94.04298021
2213	36.45665493	36.45665493	-94.02187687	-94.02187687
2214	36.45383715	36.45383715	-94.02014555	-94.02014555
2215	36.45026853	36.45026853	-94.02045935	-94.02045935
2216	36.44921534	36.44921534	-94.0222919	-94.0222919
2217	36.4419792	36.4419792	-94.03008818	-94.03008818
2218	36.44035142	36.44035142	-94.04370914	-94.04370914
2219	36.45079434	36.45079434	-94.05141196	-94.05141196
2220	36.45284871	36.45284871	-94.05092263	-94.05092263
2221	36.46030326	36.46030326	-94.0435778	-94.0435778
2222	36.45387231	36.45387231	-94.02061596	-94.02061596
2223	36.44938829	36.44938829	-94.02198646	-94.02198646
2224	37.1164803	37.1164803	-93.41599221	-93.41599221
2225	37.11650608	37.11650608	-93.4159516	-93.4159516
2226	37.11655306	37.11655306	-93.40740563	-93.40740563
2227	37.11567239	37.11567239	-93.4049546	-93.4049546
2228	37.10981947	37.10981947	-93.39861831	-93.39861831
2229	37.10054554	37.10054554	-93.40437578	-93.40437578
2230	37.09726448	37.09726448	-93.40404701	-93.40404701
2231	37.09484307	37.09484307	-93.40370275	-93.40370275
2232	37.09480815	37.09480815	-93.40369943	-93.40369943
2233	37.09272046	37.09272046	-93.40339536	-93.40339536
2234	37.09267299	37.09267299	-93.40339571	-93.40339571
2235	37.09180867	37.09180867	-93.40408778	-93.40408778
2236	37.09147424	37.09147424	-93.4048366	-93.4048366
